sample_index,timestamp_s,ecg_clean_mv,analog_v,adc_code,label,source
545,2.18,0.6926835010469127,1.4675827688405252,11740,bradycardia,synthetic_ads1115
546,2.184,1.11977743893054,1.4697612519648549,11758,bradycardia,synthetic_ads1115
547,2.188,1.764455233558357,1.47424150561523,11794,bradycardia,synthetic_ads1115
548,2.192,2.71001463726672,1.4698299833389628,11758,bradycardia,synthetic_ads1115
549,2.196,4.057090450766215,1.4674757493663952,11739,bradycardia,synthetic_ads1115
550,2.2,5.920246708999639,1.4765223348901315,11812,bradycardia,synthetic_ads1115
551,2.204,8.420676460268092,1.484711112896539,11877,bradycardia,synthetic_ads1115
552,2.208,11.674444330542196,1.4934027902239773,11947,bradycardia,synthetic_ads1115
553,2.212,15.776385769394372,1.4831851355794123,11865,bradycardia,synthetic_ads1115
554,2.216,20.780733706959396,1.483200864416804,11865,bradycardia,synthetic_ads1115
555,2.22,26.680643401441632,1.4956635405009517,11965,bradycardia,synthetic_ads1115
556,2.224,33.38979716236012,1.5036587755752675,12029,bradycardia,synthetic_ads1115
557,2.228,40.72989818967917,1.5133401878895882,12106,bradycardia,synthetic_ads1115
558,2.232,48.42782110997348,1.5164025808007795,12131,bradycardia,synthetic_ads1115
559,2.236,56.12528970241696,1.5223929199981303,12179,bradycardia,synthetic_ads1115
560,2.24,63.40219933515043,1.5319574374658718,12255,bradycardia,synthetic_ads1115
561,2.244,69.81232663685039,1.540150983484806,12321,bradycardia,synthetic_ads1115
562,2.248,74.92762416276044,1.5440916755353766,12352,bradycardia,synthetic_ads1115
563,2.252,78.38516436001065,1.5446075326431676,12356,bradycardia,synthetic_ads1115
564,2.256,79.92963796739933,1.5469684284664615,12375,bradycardia,synthetic_ads1115
565,2.26,79.44450798621804,1.55405217477673,12432,bradycardia,synthetic_ads1115
566,2.264,76.96654201543888,1.5525647767585216,12420,bradycardia,synthetic_ads1115
567,2.268,72.68120705257786,1.5449703315917371,12359,bradycardia,synthetic_ads1115
568,2.272,66.8997275262958,1.536130453425039,12289,bradycardia,synthetic_ads1115
569,2.276,60.021746461450775,1.5271701373983995,12217,bradycardia,synthetic_ads1115
570,2.28,52.48980610092368,1.526970090011877,12215,bradycardia,synthetic_ads1115
571,2.284,44.742821818767126,1.5199520014506298,12159,bradycardia,synthetic_ads1115
572,2.288,37.17524457028824,1.5076443383262683,12061,bradycardia,synthetic_ads1115
573,2.292,30.10692222218296,1.5000422334975614,12000,bradycardia,synthetic_ads1115
574,2.296,23.76626582786502,1.4980726355432825,11984,bradycardia,synthetic_ads1115
575,2.3,18.2867954172771,1.4891557338319452,11913,bradycardia,synthetic_ads1115
576,2.304,13.71501646628475,1.4869398736972819,11895,bradycardia,synthetic_ads1115
577,2.308,10.026217998539325,1.47743562272138,11819,bradycardia,synthetic_ads1115
578,2.312,7.144306224028589,1.473258761181194,11786,bradycardia,synthetic_ads1115
579,2.316,4.96209581270942,1.469616450315277,11757,bradycardia,synthetic_ads1115
580,2.32,3.359328937595775,1.4721746360056385,11777,bradycardia,synthetic_ads1115
581,2.324,2.2167796927096366,1.4747593991851855,11798,bradycardia,synthetic_ads1115
582,2.328,1.4258568275630996,1.4740587482055096,11792,bradycardia,synthetic_ads1115
583,2.332,0.8939527432065224,1.4709430658145126,11767,bradycardia,synthetic_ads1115
584,2.336,0.5463150351402708,1.468033734166505,11744,bradycardia,synthetic_ads1115
585,2.34,0.32544205553771244,1.4711758029575945,11769,bradycardia,synthetic_ads1115
586,2.344,0.18898934281586616,1.4702667419688613,11762,bradycardia,synthetic_ads1115
587,2.348,0.10700815270908351,1.4669974486515827,11736,bradycardia,synthetic_ads1115
588,2.352,0.05910664929459171,1.4714635067140849,11771,bradycardia,synthetic_ads1115
589,2.356,0.031894318559089335,1.468962598382781,11751,bradycardia,synthetic_ads1115
590,2.36,0.016880608166271342,1.4648352426067088,11718,bradycardia,synthetic_ads1115
591,2.364,0.008867337048372774,1.4738393519803128,11790,bradycardia,synthetic_ads1115
592,2.368,0.004811575287209666,1.4677517902900683,11742,bradycardia,synthetic_ads1115
593,2.372,0.003186477440374022,1.462453828589589,11699,bradycardia,synthetic_ads1115
594,2.376,0.0042013272936181605,1.4656529798819775,11725,bradycardia,synthetic_ads1115
595,2.38,0.012039534382844943,1.4735064849755084,11788,bradycardia,synthetic_ads1115
596,2.384,0.03955520231108876,1.4722259925108023,11777,bradycardia,synthetic_ads1115
597,2.388,0.1013485501604642,1.472529221909534,11780,bradycardia,synthetic_ads1115
598,2.392,0.13099784739835416,1.4766869995992815,11813,bradycardia,synthetic_ads1115
599,2.396,-0.2557296189667937,1.4625293957700107,11700,bradycardia,synthetic_ads1115
600,2.4,-1.8018009894185687,1.4708862196596506,11767,bradycardia,synthetic_ads1115
601,2.404,-3.8912514937104254,1.474310565366007,11794,bradycardia,synthetic_ads1115
602,2.408,0.6659272065664772,1.470860185264032,11767,bradycardia,synthetic_ads1115
603,2.412,31.27162309012657,1.496131402907877,11969,bradycardia,synthetic_ads1115
604,2.416,115.60452741333329,1.5941394084105565,12753,bradycardia,synthetic_ads1115
605,2.42,271.07456187174427,1.7391147649452066,13912,bradycardia,synthetic_ads1115
606,2.424,484.9796388324456,1.9567253072587423,15653,bradycardia,synthetic_ads1115
607,2.428,712.7406985802222,2.1887757373647685,17510,bradycardia,synthetic_ads1115
608,2.432,895.5200910906135,2.3657190264132795,18925,bradycardia,synthetic_ads1115
609,2.436,982.8405526903879,2.447802962780111,19582,bradycardia,synthetic_ads1115
610,2.44,949.346715324826,2.4250174015592973,19400,bradycardia,synthetic_ads1115
611,2.444,802.2013174541972,2.282942875292079,18263,bradycardia,synthetic_ads1115
612,2.448,577.5449337178629,2.045669052113044,16365,bradycardia,synthetic_ads1115
613,2.452,327.6317517969395,1.7946808867544495,14357,bradycardia,synthetic_ads1115
614,2.456,104.46949943784092,1.5732750121043824,12586,bradycardia,synthetic_ads1115
615,2.46,-54.42916727643206,1.4191052375626347,11352,bradycardia,synthetic_ads1115
616,2.464,-135.01340744833004,1.333475374538674,10667,bradycardia,synthetic_ads1115
617,2.468,-147.67685592578724,1.3256508871405415,10605,bradycardia,synthetic_ads1115
618,2.472,-118.83018796947673,1.3530893072307015,10824,bradycardia,synthetic_ads1115
619,2.476,-76.88538902727245,1.3968898318464513,11175,bradycardia,synthetic_ads1115
620,2.48,-40.9039153061887,1.432409460390218,11459,bradycardia,synthetic_ads1115
621,2.484,-17.60443408841282,1.4530342587798208,11624,bradycardia,synthetic_ads1115
622,2.488,-5.368335662804988,1.475969339207759,11807,bradycardia,synthetic_ads1115
623,2.492,0.12803460668651392,1.4732430768569575,11786,bradycardia,synthetic_ads1115
624,2.496,2.476838692834921,1.4798047777938994,11838,bradycardia,synthetic_ads1115
625,2.5,3.694997986679624,1.484720206513998,11877,bradycardia,synthetic_ads1115
626,2.504,4.653251358330923,1.478083228102626,11824,bradycardia,synthetic_ads1115
627,2.508,5.661464462210381,1.4727718134414531,11782,bradycardia,synthetic_ads1115
628,2.512,6.822151041883769,1.4836811472502365,11869,bradycardia,synthetic_ads1115
629,2.516,8.17801894013644,1.4782071352231254,11825,bradycardia,synthetic_ads1115
630,2.52,9.7589268777121,1.4839344499693614,11871,bradycardia,synthetic_ads1115
631,2.524,11.593677392334236,1.4879639845439612,11903,bradycardia,synthetic_ads1115
632,2.528,13.712282045419137,1.4964919898783766,11972,bradycardia,synthetic_ads1115
633,2.532,16.146114681716096,1.4907585527309977,11926,bradycardia,synthetic_ads1115
634,2.536,18.92762522574963,1.4861576330945685,11889,bradycardia,synthetic_ads1115
635,2.54,22.08991403000528,1.4981877226418239,11985,bradycardia,synthetic_ads1115
636,2.544,25.66620894539792,1.4994772863079147,11995,bradycardia,synthetic_ads1115
637,2.548,29.68925005852693,1.508358907756011,12067,bradycardia,synthetic_ads1115
638,2.552,34.19058502901796,1.5044237479528741,12035,bradycardia,synthetic_ads1115
639,2.556,39.199780817782674,1.5062059484691315,12049,bradycardia,synthetic_ads1115
640,2.56,44.743561251970405,1.5185293798442516,12148,bradycardia,synthetic_ads1115
641,2.564,50.844883787643,1.5282399455385978,12226,bradycardia,synthetic_ads1115
642,2.568,57.52197283478567,1.537472852779524,12299,bradycardia,synthetic_ads1115
643,2.572,64.78733094043767,1.544255795279196,12354,bradycardia,synthetic_ads1115
644,2.576,72.64675280679991,1.542569478977958,12340,bradycardia,synthetic_ads1115
645,2.58,81.09837036141808,1.5534687701406944,12427,bradycardia,synthetic_ads1115
646,2.584,90.13175970005096,1.569326468153546,12554,bradycardia,synthetic_ads1115
647,2.588,99.72714249797238,1.5790768069250567,12632,bradycardia,synthetic_ads1115
648,2.592,109.85471525524625,1.585662988683089,12685,bradycardia,synthetic_ads1115
649,2.596,120.47413935457813,1.5951430156729447,12761,bradycardia,synthetic_ads1115
650,2.6,131.53422325165434,1.60398695025517,12832,bradycardia,synthetic_ads1115
651,2.604,142.97282511879925,1.626294006424708,13010,bradycardia,synthetic_ads1115
652,2.608,154.71699990958902,1.6343610357330012,13074,bradycardia,synthetic_ads1115
653,2.612,166.68340915233506,1.6402909981636624,13122,bradycardia,synthetic_ads1115
654,2.616,178.7790049265992,1.6484499421356575,13187,bradycardia,synthetic_ads1115
655,2.62,190.90199160696372,1.671125662173879,13369,bradycardia,synthetic_ads1115
656,2.624,202.94306031211053,1.6791432072770092,13433,bradycardia,synthetic_ads1115
657,2.628,214.78688187008285,1.693632434020902,13549,bradycardia,synthetic_ads1115
658,2.632,226.31383484239038,1.7042228387394018,13633,bradycardia,synthetic_ads1115
659,2.636,237.4019361113736,1.709463629834964,13675,bradycardia,synthetic_ads1115
660,2.64,247.92893311254258,1.7253938288885975,13803,bradycardia,synthetic_ads1115
661,2.644,257.77450936827245,1.735428947739054,13883,bradycardia,synthetic_ads1115
662,2.648,266.82254891002975,1.7541446484030259,14033,bradycardia,synthetic_ads1115
663,2.652,274.96340077977817,1.7564100321041018,14051,bradycardia,synthetic_ads1115
664,2.656,282.09608233382136,1.7490497536447907,13992,bradycardia,synthetic_ads1115
665,2.66,288.13035971491956,1.7662766303320225,14130,bradycardia,synthetic_ads1115
666,2.664,292.9886457041797,1.7827942433322022,14262,bradycardia,synthetic_ads1115
667,2.668,296.60765921049034,1.7808717060227508,14247,bradycardia,synthetic_ads1115
668,2.672,298.93979680107395,1.7768097597073245,14214,bradycardia,synthetic_ads1115
669,2.676,299.9541747246083,1.7793755645962326,14235,bradycardia,synthetic_ads1115
670,2.68,299.63730954186576,1.7795037966840648,14236,bradycardia,synthetic_ads1115
671,2.684,297.9934163948396,1.7815987022903128,14252,bradycardia,synthetic_ads1115
672,2.688,295.0443156907147,1.7813271871910834,14250,bradycardia,synthetic_ads1115
673,2.692,290.8289510886107,1.7627226296231249,14101,bradycardia,synthetic_ads1115
674,2.696,285.40253367385753,1.7603829384018952,14083,bradycardia,synthetic_ads1115
675,2.7,278.83533861129166,1.7630253053206486,14104,bradycardia,synthetic_ads1115
676,2.704,271.2111909388716,1.7588446787712284,14070,bradycardia,synthetic_ads1115
677,2.708,262.62568609890735,1.7461400796582789,13969,bradycardia,synthetic_ads1115
678,2.712,253.18419797790352,1.7323472653970948,13858,bradycardia,synthetic_ads1115
679,2.716,242.99973239206147,1.725078918024405,13800,bradycardia,synthetic_ads1115
680,2.72,232.19068696164615,1.712051842181932,13696,bradycardia,synthetic_ads1115
681,2.724,220.87857910956976,1.7020561688482871,13616,bradycardia,synthetic_ads1115
682,2.728,209.18580254134602,1.694672773662425,13557,bradycardia,synthetic_ads1115
683,2.732,197.2334691511244,1.6775490487444717,13420,bradycardia,synthetic_ads1115
684,2.736,185.13938807036178,1.6642646393133107,13314,bradycardia,synthetic_ads1115
685,2.74,173.01622681897499,1.6540986736085195,13232,bradycardia,synthetic_ads1115
686,2.744,160.96989157250897,1.6452914358327166,13162,bradycardia,synthetic_ads1115
687,2.748,149.0981547950967,1.6421878983242137,13137,bradycardia,synthetic_ads1115
688,2.752,137.48954929276914,1.6137129554882268,12909,bradycardia,synthetic_ads1115
689,2.756,126.22253849580775,1.60919876297094,12873,bradycardia,synthetic_ads1115
690,2.76,115.36496384052487,1.6055457589956057,12844,bradycardia,synthetic_ads1115
691,2.764,104.97376181020232,1.5949482717872885,12759,bradycardia,synthetic_ads1115
692,2.768,95.09493578211698,1.581285323526454,12650,bradycardia,synthetic_ads1115
693,2.772,85.76376152350608,1.567503743390601,12540,bradycardia,synthetic_ads1115
694,2.776,77.00520013102513,1.5569362820789376,12455,bradycardia,synthetic_ads1115
695,2.78,68.8344884970487,1.5479268267499062,12383,bradycardia,synthetic_ads1115
696,2.784,61.257875029860315,1.549431360119053,12395,bradycardia,synthetic_ads1115
697,2.788,54.27346731258153,1.5417631943113355,12334,bradycardia,synthetic_ads1115
698,2.792,47.872158565741486,1.5271568284019217,12217,bradycardia,synthetic_ads1115
699,2.796,42.03860104704803,1.5258095876154913,12206,bradycardia,synthetic_ads1115
700,2.8,36.75219671427197,1.5217245404664408,12173,bradycardia,synthetic_ads1115
701,2.804,31.98807840790515,1.523769003630105,12190,bradycardia,synthetic_ads1115
702,2.808,27.71805828448044,1.5233799674204767,12187,bradycardia,synthetic_ads1115
703,2.812,23.91152405461568,1.504697732561239,12037,bradycardia,synthetic_ads1115
704,2.816,20.536267566614722,1.5020456643087274,12016,bradycardia,synthetic_ads1115
705,2.82,17.55923425795418,1.5035957598543326,12028,bradycardia,synthetic_ads1115
706,2.824,14.947185826364676,1.4971213706463593,11977,bradycardia,synthetic_ads1115
707,2.828,12.667272028425819,1.5028845896529213,12023,bradycardia,synthetic_ads1115
708,2.832,10.687510703350188,1.4939291944173387,11951,bradycardia,synthetic_ads1115
709,2.836,8.977177877765458,1.4884563453355548,11907,bradycardia,synthetic_ads1115
710,2.84,7.507112095690291,1.493814597464728,11950,bradycardia,synthetic_ads1115
711,2.844,6.249938923201047,1.5004133198943892,12003,bradycardia,synthetic_ads1115
712,2.848,5.180222907835868,1.4990980187619585,11992,bradycardia,synthetic_ads1115
713,2.852,4.274555154875714,1.4909900420086952,11928,bradycardia,synthetic_ads1115
714,2.856,3.5115851565336547,1.489355621459226,11914,bradycardia,synthetic_ads1115
715,2.86,2.872005625949806,1.494401386200782,11955,bradycardia,synthetic_ads1115
716,2.864,2.3384989019627067,1.4962116572137605,11969,bradycardia,synthetic_ads1115
717,2.868,1.8956530616878748,1.4947738867577465,11958,bradycardia,synthetic_ads1115
718,2.872,1.5298552642713898,1.4870615941055005,11896,bradycardia,synthetic_ads1115
719,2.876,1.2291691061209364,1.4846851694128282,11877,bradycardia,synthetic_ads1115
720,2.88,0.9832019458972101,1.4908605255409637,11927,bradycardia,synthetic_ads1115
721,2.884,0.7829673008328167,1.496404172195502,11971,bradycardia,synthetic_ads1115
722,2.888,0.620746561818732,1.4955402354892293,11964,bradycardia,synthetic_ads1115
723,2.892,0.48995345317105266,1.4944920022476185,11956,bradycardia,synthetic_ads1115
724,2.896,0.38500389690366005,1.500697240195542,12005,bradycardia,synthetic_ads1115
725,2.9,0.30119324677842296,1.4848663035079028,11879,bradycardia,synthetic_ads1115
726,2.904,0.23458224438725192,1.4973502296650023,11978,bradycardia,synthetic_ads1115
727,2.908,0.18189252276748896,1.4932913795835825,11946,bradycardia,synthetic_ads1115
728,2.912,0.14041204290932616,1.4881833070545731,11905,bradycardia,synthetic_ads1115
729,2.916,0.1079104918573807,1.4844541975029075,11875,bradycardia,synthetic_ads1115
730,2.92,0.08256439222618031,1.4923954356791318,11939,bradycardia,synthetic_ads1115
731,2.924,0.06289146435194917,1.500633306938667,12005,bradycardia,synthetic_ads1115
732,2.928,0.04769363544023218,1.4947324116637948,11957,bradycardia,synthetic_ads1115
733,2.932,0.0360079959338146,1.492340874400774,11938,bradycardia,synthetic_ads1115
734,2.936,0.02706495294409969,1.4874772870213286,11899,bradycardia,synthetic_ads1115
735,2.94,0.020252815394854982,1.4884542751106475,11907,bradycardia,synthetic_ads1115
736,2.944,0.015088057628861593,1.5016258364188757,12013,bradycardia,synthetic_ads1115
737,2.948,0.011190540582919435,1.4954632518132371,11963,bradycardia,synthetic_ads1115
738,2.952,0.008263016143285612,1.4898232087821157,11918,bradycardia,synthetic_ads1115
739,2.956,0.0060742958177483625,1.4909521430246688,11927,bradycardia,synthetic_ads1115
740,2.96,0.00444552521069795,1.496473389362142,11971,bradycardia,synthetic_ads1115
741,2.964,0.0032390676533063183,1.4923248833120573,11938,bradycardia,synthetic_ads1115
742,2.968,0.0023495612064640555,1.4998726770902495,11999,bradycardia,synthetic_ads1115
743,2.972,0.0016967712977770495,1.4871057986509901,11896,bradycardia,synthetic_ads1115
744,2.976,0.001219915242212053,1.490375526055669,11923,bradycardia,synthetic_ads1115
745,2.98,0.000873184078834844,1.495749201046804,11966,bradycardia,synthetic_ads1115
746,2.984,0.0006222311681120001,1.5011107646015913,12009,bradycardia,synthetic_ads1115
747,2.988,0.0004414357652491071,1.5017566521743686,12014,bradycardia,synthetic_ads1115
748,2.992,0.00031178346166065284,1.4967296575739806,11973,bradycardia,synthetic_ads1115
749,2.996,0.00021923426594689185,1.4946351665229556,11957,bradycardia,synthetic_ads1115
750,3.0,0.0001534735705003346,1.4982600106580344,11986,bradycardia,synthetic_ads1115
751,3.004,0.00010696176520307658,1.5066222754867262,12053,bradycardia,synthetic_ads1115
752,3.008,7.421527968205873e-05,1.5085343076375566,12068,bradycardia,synthetic_ads1115
753,3.012,5.1265818739195315e-05,1.4959224882799473,11967,bradycardia,synthetic_ads1115
754,3.016,3.525593762677196e-05,1.4955839285449912,11964,bradycardia,synthetic_ads1115
755,3.02,2.4138286795243416e-05,1.5038727736482138,12031,bradycardia,synthetic_ads1115
756,3.024,1.6453201599545898e-05,1.5026987109262935,12021,bradycardia,synthetic_ads1115
757,3.028,1.1165140628837169e-05,1.5004512314449705,12003,bradycardia,synthetic_ads1115
758,3.032,7.543063751725618e-06,1.4979016301635606,11983,bradycardia,synthetic_ads1115
759,3.036,5.073424026513023e-06,1.4998018425310307,11998,bradycardia,synthetic_ads1115
760,3.04,3.397225275704255e-06,1.4980854268241384,11984,bradycardia,synthetic_ads1115
761,3.044,2.264734699496693e-06,1.5081516238625912,12065,bradycardia,synthetic_ads1115
762,3.048,1.50307317526131e-06,1.5084153006848358,12067,bradycardia,synthetic_ads1115
763,3.052,9.931451279468047e-07,1.501695739815894,12013,bradycardia,synthetic_ads1115
764,3.056,6.533036896826924e-07,1.4886538500614317,11909,bradycardia,synthetic_ads1115
765,3.06,4.278458342614673e-07,1.4955186094944448,11964,bradycardia,synthetic_ads1115
766,3.064,2.789518891708385e-07,1.5047628530428936,12038,bradycardia,synthetic_ads1115
767,3.068,1.8106775144333325e-07,1.5058164438263522,12046,bradycardia,synthetic_ads1115
768,3.072,1.1700992801626919e-07,1.5116947012559727,12093,bradycardia,synthetic_ads1115
769,3.076,7.52790479971313e-08,1.5001214175518787,12001,bradycardia,synthetic_ads1115
770,3.08,4.821646053312478e-08,1.5042841855403613,12034,bradycardia,synthetic_ads1115
771,3.084,3.0745838190825165e-08,1.5073928688769667,12059,bradycardia,synthetic_ads1115
772,3.088,1.9518531963558536e-08,1.5078650812251744,12063,bradycardia,synthetic_ads1115
773,3.092,1.2336096711822727e-08,1.5019460168913494,12015,bradycardia,synthetic_ads1115
774,3.096,7.762081225296212e-09,1.501271297829259,12010,bradycardia,synthetic_ads1115
775,3.1,4.8623744750218465e-09,1.499889932697609,11999,bradycardia,synthetic_ads1115
776,3.104,3.032413525731673e-09,1.5045869330906936,12036,bradycardia,synthetic_ads1115
777,3.108,1.8827742481691675e-09,1.510535976894946,12084,bradycardia,synthetic_ads1115
778,3.112,1.1637987230785817e-09,1.4998148549916464,11998,bradycardia,synthetic_ads1115
779,3.116,7.161884377700878e-10,1.505186250535862,12041,bradycardia,synthetic_ads1115
780,3.12,4.387797100446551e-10,1.5096552133567869,12077,bradycardia,synthetic_ads1115
781,3.124,2.6763047845919103e-10,1.5120258745459785,12096,bradycardia,synthetic_ads1115
782,3.128,1.625153571070008e-10,1.514601952123607,12116,bradycardia,synthetic_ads1115
783,3.132,9.824784762220646e-11,1.4999791661910828,11999,bradycardia,synthetic_ads1115
784,3.136,5.913185256347001e-11,1.4957282509547745,11965,bradycardia,synthetic_ads1115
785,3.14,3.54315154692259e-11,1.5072028993437212,12057,bradycardia,synthetic_ads1115
786,3.144,2.1136242034870758e-11,1.5083214638288087,12066,bradycardia,synthetic_ads1115
787,3.148,1.2552655816367996e-11,1.510235883183035,12082,bradycardia,synthetic_ads1115
788,3.152,7.421868764919422e-12,1.5001427304618635,12001,bradycardia,synthetic_ads1115
789,3.156,4.368785507993865e-12,1.5020652734783178,12016,bradycardia,synthetic_ads1115
790,3.16,2.5602240760237524e-12,1.5083233977356172,12066,bradycardia,synthetic_ads1115
791,3.164,1.4937056854005959e-12,1.5141375451563968,12113,bradycardia,synthetic_ads1115
792,3.168,8.676046940650468e-13,1.5072581645053558,12058,bradycardia,synthetic_ads1115
793,3.172,5.01705144550843e-13,1.5000570333447305,12000,bradycardia,synthetic_ads1115
794,3.176,2.888318074557211e-13,1.5072124063941355,12057,bradycardia,synthetic_ads1115
795,3.18,1.6554317635472952e-13,1.5022168962891203,12017,bradycardia,synthetic_ads1115
796,3.184,9.445987196213068e-14,1.515682749220858,12125,bradycardia,synthetic_ads1115
797,3.188,5.3660316099655677e-14,1.511446959766755,12091,bradycardia,synthetic_ads1115
798,3.192,3.034792010002013e-14,1.5052440418299073,12042,bradycardia,synthetic_ads1115
799,3.196,1.70873492715717e-14,1.5035537519820963,12028,bradycardia,synthetic_ads1115
800,3.2,9.57838965717823e-15,1.4996355360886193,11997,bradycardia,synthetic_ads1115
801,3.204,5.345633280546439e-15,1.5163490229582204,12130,bradycardia,synthetic_ads1115
802,3.208,2.9712178542201875e-15,1.515072730818644,12120,bradycardia,synthetic_ads1115
803,3.212,1.649050051103459e-15,1.5127931591080457,12102,bradycardia,synthetic_ads1115
804,3.216,9.32762650408283e-16,1.5059816977371892,12047,bradycardia,synthetic_ads1115
805,3.22,6.175204012348326e-16,1.5092239294779655,12073,bradycardia,synthetic_ads1115
806,3.224,7.821397701500191e-16,1.5134886092494721,12108,bradycardia,synthetic_ads1115
807,3.228,2.2440165116039534e-15,1.5151533362499394,12121,bradycardia,synthetic_ads1115
808,3.232,8.459425186504171e-15,1.5146490795568255,12117,bradycardia,synthetic_ads1115
809,3.236,3.268435097128635e-14,1.501544750491596,12012,bradycardia,synthetic_ads1115
810,3.24,1.2395556244004013e-13,1.5117475777128393,12094,bradycardia,synthetic_ads1115
811,3.244,4.586639445946927e-13,1.5163379067824716,12130,bradycardia,synthetic_ads1115
812,3.248,1.6544903455643081e-12,1.5181334123137604,12145,bradycardia,synthetic_ads1115
813,3.252,5.817339142397499e-12,1.5124502766640542,12099,bradycardia,synthetic_ads1115
814,3.256,1.9937368056125287e-11,1.5081992656568297,12065,bradycardia,synthetic_ads1115
815,3.26,6.660295761414423e-11,1.5169669183629781,12135,bradycardia,synthetic_ads1115
816,3.264,2.168709058505761e-10,1.513120346116778,12105,bradycardia,synthetic_ads1115
817,3.268,6.883211867205351e-10,1.5188164715262322,12150,bradycardia,synthetic_ads1115
818,3.272,2.129428407391821e-09,1.5066903024242968,12053,bradycardia,synthetic_ads1115
819,3.276,6.421212031523526e-09,1.507615975416726,12061,bradycardia,synthetic_ads1115
820,3.28,1.8873525811107056e-08,1.5157919383260952,12126,bradycardia,synthetic_ads1115
821,3.284,5.407183762737392e-08,1.5203523647254478,12162,bradycardia,synthetic_ads1115
822,3.288,1.5099802970770088e-07,1.5182119233630216,12145,bradycardia,synthetic_ads1115
823,3.292,4.110110451495214e-07,1.5144101019394658,12115,bradycardia,synthetic_ads1115
824,3.296,1.0904801551304667e-06,1.510026781795642,12080,bradycardia,synthetic_ads1115
825,3.3,2.8200973569166045e-06,1.5170904411578467,12136,bradycardia,synthetic_ads1115
826,3.304,7.108737829753153e-06,1.510822446728744,12086,bradycardia,synthetic_ads1115
827,3.308,1.74663820411653e-05,1.5195476967013513,12156,bradycardia,synthetic_ads1115
828,3.312,4.1830732920898455e-05,1.5153288250612833,12122,bradycardia,synthetic_ads1115
829,3.316,9.764950676532694e-05,1.5159874090657086,12128,bradycardia,synthetic_ads1115
830,3.32,0.000222191118533223,1.5220885285938335,12176,bradycardia,synthetic_ads1115
831,3.324,0.0004927939844938467,1.5214156848489244,12171,bradycardia,synthetic_ads1115
832,3.328,0.0010653349171467468,1.5232167256343359,12185,bradycardia,synthetic_ads1115
833,3.332,0.002244858579040033,1.515968755355399,12127,bradycardia,synthetic_ads1115
834,3.336,0.004610774397520318,1.5148895615310112,12119,bradycardia,synthetic_ads1115
835,3.34,0.009230831439301155,1.5175710285944108,12140,bradycardia,synthetic_ads1115
836,3.344,0.018013156797719025,1.5237508408376146,12190,bradycardia,synthetic_ads1115
837,3.348,0.03426264602770586,1.5278576658350378,12222,bradycardia,synthetic_ads1115
838,3.352,0.06352344327457117,1.5172877802996736,12138,bradycardia,synthetic_ads1115
839,3.356,0.1147966523491513,1.5106951813993295,12085,bradycardia,synthetic_ads1115
840,3.36,0.2022117917779671,1.51787816147157,12143,bradycardia,synthetic_ads1115
841,3.364,0.3471888686145434,1.5219191484163224,12175,bradycardia,synthetic_ads1115
842,3.368,0.5810415223722308,1.5265386726261467,12212,bradycardia,synthetic_ads1115
843,3.372,0.947830340879628,1.5200983443849019,12160,bradycardia,synthetic_ads1115
844,3.376,1.5070793032014353,1.5186895442922161,12149,bradycardia,synthetic_ads1115
845,3.38,2.3357355238620845,1.524862141716488,12199,bradycardia,synthetic_ads1115
846,3.384,3.5285257197493114,1.5308705987708988,12247,bradycardia,synthetic_ads1115
847,3.388,5.1957108055214825,1.527685240531936,12221,bradycardia,synthetic_ads1115
848,3.392,7.457250194807961,1.5271649680669717,12217,bradycardia,synthetic_ads1115
849,3.396,10.432647159086228,1.521002093936383,12168,bradycardia,synthetic_ads1115
850,3.4,14.226313863880256,1.5372603377384888,12298,bradycardia,synthetic_ads1115
851,3.404,18.909163357613505,1.5434491153849448,12347,bradycardia,synthetic_ads1115
852,3.408,24.498207163038064,1.5541898584305789,12433,bradycardia,synthetic_ads1115
853,3.412,30.937011100777493,1.5464211601108528,12371,bradycardia,synthetic_ads1115
854,3.416,38.08065981881732,1.5535743381216696,12428,bradycardia,synthetic_ads1115
855,3.42,45.68910361303742,1.5766471119222965,12613,bradycardia,synthetic_ads1115
856,3.424,53.43217732081801,1.5771794437064317,12617,bradycardia,synthetic_ads1115
857,3.428,60.90811612820533,1.5895647979151486,12716,bradycardia,synthetic_ads1115
858,3.432,67.67519623372704,1.584969545474291,12679,bradycardia,synthetic_ads1115
859,3.436,73.29358109272923,1.592748727922682,12742,bradycardia,synthetic_ads1115
860,3.44,77.37210648096455,1.5986441338881512,12789,bradycardia,synthetic_ads1115
861,3.444,79.61317815261748,1.6049958091178864,12840,bradycardia,synthetic_ads1115
862,3.448,79.84864725279131,1.6020830114534281,12816,bradycardia,synthetic_ads1115
863,3.452,78.06066127017543,1.6017565881980729,12814,bradycardia,synthetic_ads1115
864,3.456,74.38390090055626,1.5959605813671394,12767,bradycardia,synthetic_ads1115
865,3.46,69.08881372915228,1.5951636550474195,12761,bradycardia,synthetic_ads1115
866,3.464,62.54874246957223,1.5846624647424512,12677,bradycardia,synthetic_ads1115
867,3.468,55.196493762972324,1.5863456276037304,12690,bradycardia,synthetic_ads1115
868,3.472,47.47734895433041,1.5725313860799435,12580,bradycardia,synthetic_ads1115
869,3.476,39.80553746615525,1.5591113653313324,12473,bradycardia,synthetic_ads1115
